,return_top20,Date,return_top10,return_top5,return_randamu,Mkt-RF,Mkt-Rf_div100,SMB,HML,RF, S&P ,SMB-Rf,HML-RF,Mkt-Rf_Cum,SMB-Rf_Cum,HML-RF_Cum,SP500_Return,top20-RF,top10-RF,top5-RF,randamu-RF,RF_div100
76,-0.015588425520000001,2008-06-01,-0.016919045539999997,-0.02761877019999999,-0.022133319385000003,-8.44,-0.0844,1.23,-2.71,0.17,-0.09,0.0106,-0.0288,1.125211439,1.038691998,1.013575367,1.083819938,-0.01728842552,-0.018619045539999997,-0.02931877019999999,-0.023833319385000003,0.0017000000000000001
77,0.028890482472000004,2008-07-01,0.0479198501,0.0575404324,0.022886838244499996,-0.77,-0.0077,2.61,5.42,0.15,-0.01,0.0246,0.0527,1.11654731,1.064243821,1.066990789,1.073081124,0.027390482472000002,0.0464198501,0.0560404324,0.021386838244499995,0.0015
78,-0.11630470311999999,2008-08-01,-0.16414744954,-0.19403981047999996,-0.09838646296500002,1.53,0.0153,3.6,1.59,0.13,0.01,0.0347,0.0146,1.133630484,1.101173082,1.082568854,1.086083431,-0.11760470311999999,-0.16544744953999999,-0.19533981047999996,-0.09968646296500001,0.0013
79,-0.20149711805000003,2008-09-01,-0.19197308800000001,-0.22383332840000003,-0.22818304095,-9.24,-0.0924,-1.23,5.91,0.15,-0.1,-0.0138,0.0576,1.028883028,1.085976893,1.14492482,0.982709155,-0.20299711805000004,-0.19347308800000002,-0.22533332840000003,-0.22968304095,0.0015
80,-0.04734539109500001,2008-10-01,-0.06688489939,-0.10579293499999999,-0.054937029285,-17.23,-0.1723,-2.6,-2.3,0.08,-0.19,-0.0268,-0.0238,0.851606482,1.056872712,1.11767561,0.800282481,-0.04814539109500001,-0.06768489939,-0.10659293499999999,-0.055737029285,0.0008
81,0.04918727051150001,2008-11-01,0.03382941475,0.10296443700000002,0.09888619453000001,-7.86,-0.0786,-2.85,-6.31,0.03,-0.08,-0.0288,-0.0634,0.784670212,1.026434778,1.046814976,0.738021827,0.048887270511500006,0.03352941475,0.10266443700000003,0.09858619453000002,0.0003
82,-0.08364728808900002,2008-12-01,-0.056621710000000006,-0.039291209800000004,-0.058996428664000004,1.74,0.0174,3.46,0.14,0.0,0.01,0.0346,0.0014,0.798323474,1.061949422,1.048280517,0.743771855,-0.08364728808900002,-0.056621710000000006,-0.039291209800000004,-0.058996428664000004,0.0
83,-0.027717881889999997,2009-01-01,0.005333864899999997,0.0361650256,-0.0778435417,-8.12,-0.0812,0.07,-11.29,0.0,-0.09,0.0007,-0.1129,0.733499608,1.062692786,0.929929647,0.677167171,-0.027717881889999997,0.005333864899999997,0.0361650256,-0.0778435417,0.0
84,0.12406721341500002,2009-02-01,0.12277109439999999,0.13253271419999998,0.09313077827000002,-10.1,-0.101,0.05,-6.95,0.01,-0.12,0.0004,-0.0696,0.659416148,1.063117863,0.865206543,0.598306622,0.12396721341500001,0.12267109439999999,0.1324327142,0.09303077827000002,0.0001
85,0.13145548875000002,2009-03-01,0.10364184860000002,0.06442878140000001,0.11869881905000003,8.95,0.0895,0.03,3.47,0.02,0.08,0.0001,0.0345,0.718433893,1.063224175,0.895056169,0.647339487,0.13125548875,0.10344184860000001,0.0642287814,0.11849881905000002,0.0002
86,0.06266465613500001,2009-04-01,0.11878509520000001,0.17310609660000004,0.026370492199999998,10.18,0.1018,5.4,5.36,0.01,0.09,0.0539,0.0535,0.791570463,1.120531958,0.942941674,0.705452587,0.06256465613500001,0.11868509520000001,0.17300609660000005,0.0262704922,0.0001
87,0.022058309199999997,2009-05-01,0.0438045203,0.09961586380000001,-0.006208947985000002,5.21,0.0521,-2.52,0.28,0.0,0.05,-0.0252,0.0028,0.832811284,1.092294553,0.945581911,0.741938989,0.022058309199999997,0.0438045203,0.09961586380000001,-0.006208947985000002,0.0
88,0.09363567700000001,2009-06-01,0.0756378771,0.0970947496,0.14747787437000004,0.43,0.0043,2.63,-2.73,0.01,0.0,0.0262,-0.0274,0.836392373,1.12091267,0.919672966,0.742084272,0.09353567700000001,0.0755378771,0.0969947496,0.14737787437000005,0.0001
89,0.0423488103,2009-07-01,0.027961747900000004,0.0222203674,0.054819597975000016,7.72,0.0772,1.87,4.83,0.01,0.07,0.0186,0.0482,0.900961864,1.141761646,0.964001203,0.795159606,0.042248810299999995,0.027861747900000004,0.0221203674,0.05471959797500001,0.0001
90,0.044637819455000005,2009-08-01,0.05156489878,0.029432011759999998,0.11640169758600001,3.33,0.0333,-1.08,7.63,0.01,0.03,-0.0109,0.0762,0.930963894,1.129316444,1.037458095,0.821407285,0.044537819455,0.05146489878,0.02933201176,0.11630169758600001,0.0001
91,0.004498732800000002,2009-09-01,-0.01530355695,-0.012282399899999994,-0.03915854386,4.08,0.0408,2.43,1.05,0.01,0.04,0.0242,0.0104,0.968947221,1.156645902,1.048247659,0.850238767,0.004398732800000002,-0.01540355695,-0.012382399899999993,-0.03925854386,0.0001
92,0.08138376384000001,2009-10-01,0.057604213380000005,0.04720008596,0.058283974905,-2.59,-0.0259,-4.35,-4.21,0.0,-0.02,-0.0435,-0.0421,0.943851488,1.106331805,1.004116433,0.833268115,0.08138376384000001,0.057604213380000005,0.04720008596,0.058283974905,0.0
93,0.037984194335000006,2009-11-01,0.06388631780000001,0.1108995264,0.07611910727000001,5.56,0.0556,-2.4,-0.34,0.0,0.06,-0.024,-0.0034,0.996329631,1.079779842,1.000702437,0.879746991,0.037984194335000006,0.06388631780000001,0.1108995264,0.07611910727000001,0.0
94,-0.012740715456500002,2009-12-01,-0.008353385000000001,-0.012390579800000003,-0.024538705500000004,2.75,0.0275,6.05,-0.17,0.01,0.02,0.0604,-0.0018,1.023728695,1.144998544,0.998901172,0.895243335,-0.012840715456500002,-0.008453385,-0.012490579800000002,-0.024638705500000004,0.0001
95,0.04217005544500001,2010-01-01,0.04989244545,0.07091062719999999,0.05009651736,-3.36,-0.0336,0.4,0.43,0.0,-0.04,0.004,0.0043,0.989331411,1.149578538,1.003196448,0.861514916,0.04217005544500001,0.04989244545,0.07091062719999999,0.05009651736,0.0
96,0.047643918,2010-02-01,0.049865709700000004,0.047530172200000005,0.06628860916000001,3.4,0.034,1.19,3.23,0.0,0.03,0.0119,0.0323,1.022968679,1.163258523,1.035599693,0.885736188,0.047643918,0.049865709700000004,0.047530172200000005,0.06628860916000001,0.0
97,0.04871918137000001,2010-03-01,0.04701194684,0.04695971688,0.02605102804,6.31,0.0631,1.48,2.21,0.01,0.06,0.0147,0.022,1.087518003,1.180358423,1.058382886,0.936340741,0.04861918137000001,0.046911946839999996,0.04685971688,0.02595102804,0.0001
98,-0.071189681923,2010-04-01,-0.0734603786,-0.03809551680000001,-0.06691595373999999,2.0,0.02,4.87,2.89,0.01,0.01,0.0486,0.0288,1.109268363,1.237723842,1.088864313,0.950059508,-0.071289681923,-0.0735603786,-0.03819551680000001,-0.06701595374,0.0001
99,-0.03635486511,2010-05-01,-0.03050876387,-0.03220430116,-0.05077348885500001,-7.89,-0.0789,0.09,-2.44,0.01,-0.09,0.0008,-0.0245,1.021747089,1.238714022,1.062187137,0.868799347,-0.036454865110000005,-0.03060876387,-0.03230430116,-0.05087348885500001,0.0001
100,0.075796303915,2010-06-01,0.06347305163,0.057773819059999995,0.07263483133,-5.57,-0.0557,-1.82,-4.7,0.01,-0.06,-0.0183,-0.0471,0.964835776,1.216045555,1.012158123,0.820677959,0.075696303915,0.06337305163,0.05767381905999999,0.07253483133,0.0001
101,-0.03817817354295,2010-07-01,-0.03963967081999999,-0.048742634800000004,-0.040080021297950005,6.93,0.0693,0.2,-0.31,0.01,0.07,0.0019,-0.0032,1.031698896,1.218356042,1.008919217,0.875265996,-0.03827817354295,-0.039739670819999996,-0.04884263480000001,-0.04018002129795001,0.0001
102,0.0895262845725,2010-08-01,0.10487056394500002,0.14183182889,0.11276071315000002,-4.77,-0.0477,-3.0,-1.9,0.01,-0.05,-0.0301,-0.0191,0.982486858,1.181683525,0.98964886,0.832717737,0.0894262845725,0.10477056394500002,0.14173182889000002,0.11266071315000002,0.0001
103,0.04061313264,2010-09-01,0.04669818188,0.04649723276,0.025597277415000005,9.54,0.0954,3.96,-3.16,0.01,0.08,0.0395,-0.0317,1.076216105,1.228360024,0.958276991,0.902606467,0.04051313264,0.04659818188,0.04639723276,0.025497277415000005,0.0001
104,-0.021756751360000003,2010-10-01,-0.009993033050000003,-0.022269441100000002,0.022468628965000004,3.88,0.0388,1.14,-2.43,0.01,0.04,0.0113,-0.0244,1.117973289,1.242240492,0.934895033,0.935274504,-0.021856751360000003,-0.010093033050000002,-0.0223694411,0.022368628965000005,0.0001
105,0.05572991084500001,2010-11-01,0.0755729866,0.06783839879999999,0.08157393913500001,0.6,0.006,3.77,-0.96,0.01,0.0,0.0376,-0.0097,1.124681129,1.288948735,0.925826551,0.933130004,0.055629910845000005,0.0754729866,0.06773839879999999,0.081473939135,0.0001
106,0.04305496128,2010-12-01,0.045149925,0.0532992338,0.023124892780000003,6.82,0.0682,0.73,3.7,0.01,0.06,0.0072,0.0369,1.201384382,1.298229166,0.959989551,0.992156558,0.042954961279999995,0.045049925,0.053199233799999995,0.023024892780000004,0.0001
107,0.021048921349999996,2011-01-01,0.016418096870000003,0.043601465340000006,0.05062889142000001,1.99,0.0199,-2.5,0.83,0.01,0.02,-0.0251,0.0082,1.225291931,1.265643614,0.967861465,1.014373905,0.020948921349999997,0.016318096870000003,0.04350146534,0.050528891420000006,0.0001
108,0.003677624465000001,2011-02-01,-0.02201604714,-0.06326093808,0.0010419959100000007,3.49,0.0349,1.53,1.27,0.01,0.03,0.0152,0.0126,1.26805462,1.284881396,0.980056519,1.046282655,0.0035776244650000013,-0.02211604714,-0.06336093808,0.0009419959100000006,0.0001
109,0.033807543514999996,2011-03-01,0.0263858301,0.0313497522,0.037115327190000005,0.46,0.0046,2.54,-1.83,0.01,0.0,0.0253,-0.0184,1.273887671,1.317388896,0.96202348,1.045186307,0.033707543514999994,0.0262858301,0.031249752199999998,0.03701532719,0.0001
110,-0.006202336054000002,2011-04-01,-0.021485421418,-0.026700084120000002,-0.028235184194000004,2.9,0.029,-0.38,-2.43,0.0,0.03,-0.0038,-0.0243,1.310830413,1.312382818,0.938646309,1.074552819,-0.006202336054000002,-0.021485421418,-0.026700084120000002,-0.028235184194000004,0.0
111,-0.0108527873585,2011-05-01,-0.01036879273,-0.004507365199999997,-0.0219165383735,-1.27,-0.0127,-0.59,-2.12,0.0,-0.01,-0.0059,-0.0212,1.294182867,1.304639759,0.918747007,1.059946536,-0.0108527873585,-0.01036879273,-0.004507365199999997,-0.0219165383735,0.0
112,-0.056029496789999994,2011-06-01,-0.08976751461,-0.08874098182,-0.03985619507,-1.75,-0.0175,-0.12,-0.42,0.0,-0.02,-0.0012,-0.0042,1.271534667,1.303074192,0.91488827,1.040415714,-0.056029496789999994,-0.08976751461,-0.08874098182,-0.03985619507,0.0
113,0.004976532619999997,2011-07-01,0.010320230209999998,0.03883645778,-0.08264177824900001,-2.35,-0.0235,-1.26,-0.9,0.0,-0.02,-0.0126,-0.009,1.241653602,1.286655457,0.906654275,1.017829988,0.004976532619999997,0.010320230209999998,0.03883645778,-0.08264177824900001,0.0
114,-0.036861085679999996,2011-08-01,-0.04710388756,-0.05246194532,-0.10063276550000003,-5.99,-0.0599,-3.05,-2.36,0.01,-0.06,-0.0306,-0.0237,1.167278552,1.2472838,0.885166569,0.958320021,-0.03696108568,-0.047203887560000005,-0.052561945320000004,-0.10073276550000003,0.0001
115,0.11017202782500002,2011-09-01,0.15413136090000001,0.20251202560000003,0.15834291904999998,-7.59,-0.0759,-3.31,-1.72,0.0,-0.07,-0.0331,-0.0172,1.07868211,1.205998706,0.869941704,0.886956682,0.11017202782500002,0.15413136090000001,0.20251202560000003,0.15834291904999998,0.0
116,-0.006679908494999999,2011-10-01,0.009196982510000002,-0.02074465948,0.0024929440050000013,11.35,0.1135,3.28,0.1,0.0,0.1,0.0328,0.001,1.201112529,1.245555464,0.870811646,0.977698197,-0.006679908494999999,0.009196982510000002,-0.02074465948,0.0024929440050000013,0.0
117,0.0237501337005,2011-11-01,0.011668878201,0.0184395528,0.012470143290499997,-0.28,-0.0028,-0.16,-0.46,0.0,-0.01,-0.0016,-0.0046,1.197749414,1.243562575,0.866805912,0.972739817,0.0237501337005,0.011668878201,0.0184395528,0.012470143290499997,0.0
118,-0.004154415170000001,2011-12-01,-0.0316701426,-0.0953931444,0.07699702876000002,0.74,0.0074,-0.59,1.63,0.0,0.01,-0.0059,0.0163,1.20661276,1.236225556,0.880934849,0.981004753,-0.004154415170000001,-0.0316701426,-0.0953931444,0.07699702876000002,0.0
119,0.042815026939999994,2012-01-01,0.06678086368,0.06612748936000001,0.039464937865,5.05,0.0505,2.04,-0.97,0.0,0.04,0.0204,-0.0097,1.267546704,1.261444557,0.872389781,1.022854415,0.042815026939999994,0.06678086368,0.06612748936000001,0.039464937865,0.0
120,0.03493003315499999,2012-02-01,0.05341972311,0.057752556,0.009334532266500002,4.42,0.0442,-1.85,0.43,0.0,0.04,-0.0185,0.0043,1.323572268,1.238107833,0.876141057,1.063551062,0.03493003315499999,0.05341972311,0.057752556,0.009334532266500002,0.0
121,-0.015276432429999999,2012-03-01,-0.007859979889999999,-0.0570809072,-0.01230101322,3.11,0.0311,-0.64,1.14,0.0,0.03,-0.0064,0.0114,1.364735366,1.230183943,0.886129065,1.096363246,-0.015276432429999999,-0.007859979889999999,-0.0570809072,-0.01230101322,0.0
122,-0.036463280966500006,2012-04-01,-0.033399412563,-0.039920168526,-0.045819433791500004,-0.85,-0.0085,-0.42,-0.78,0.0,-0.01,-0.0042,-0.0078,1.353135115,1.22501717,0.879217258,1.088112296,-0.036463280966500006,-0.033399412563,-0.039920168526,-0.045819433791500004,0.0
123,0.0282398219945,2012-05-01,0.028197039540000003,0.011357438600000004,0.0517865293,-6.19,-0.0619,0.07,-1.07,0.01,-0.06,0.0006,-0.0108,1.269376052,1.22575218,0.869721712,1.017712246,0.028139821994500002,0.028097039540000004,0.011257438600000004,0.0516865293,0.0001
124,0.01682657651,2012-06-01,0.010063555129999999,0.03785696806,-0.004276374155,3.89,0.0389,0.67,0.62,0.0,0.04,0.0067,0.0062,1.31875478,1.23396472,0.875113986,1.057192013,0.01682657651,0.010063555129999999,0.03785696806,-0.004276374155,0.0
125,0.02415515586,2012-07-01,0.010571413900000003,0.02129844580000001,0.03697039144,0.79,0.0079,-2.74,-0.02,0.0,0.01,-0.0274,-0.0002,1.329172943,1.200154087,0.874938963,1.070426945,0.02415515586,0.010571413900000003,0.02129844580000001,0.03697039144,0.0
126,0.010504530322000001,2012-08-01,-0.0009504988199999999,-0.010250895860000001,0.04244263135500001,2.55,0.0255,0.47,1.3,0.01,0.02,0.0046,0.0129,1.363066853,1.205674795,0.886225676,1.091375845,0.010404530322000002,-0.00105049882,-0.01035089586,0.04234263135500001,0.0001
127,0.0020582803800000002,2012-09-01,0.019103667190000003,0.053356826200000006,-0.017139605175000003,2.73,0.0273,0.5,1.6,0.01,0.02,0.0049,0.0159,1.400278578,1.211582602,0.900316664,1.117511085,0.0019582803800000004,0.019003667190000004,0.0532568262,-0.017239605175000002,0.0001
128,0.0429204878905,2012-10-01,0.033643758100000004,0.0371744698,0.0356311946805,-1.76,-0.0176,-1.15,3.59,0.01,-0.02,-0.0116,0.0358,1.375633675,1.197528244,0.932548001,1.095174456,0.0428204878905,0.0335437581,0.037074469799999996,0.0355311946805,0.0001
129,0.0023705940700000008,2012-11-01,0.010665447700000004,0.0216212136,0.007158209154999999,0.78,0.0078,0.63,-0.84,0.01,0.0,0.0062,-0.0085,1.386363617,1.204952919,0.924621343,1.098287664,0.002270594070000001,0.010565447700000005,0.021521213600000002,0.007058209154999999,0.0001
130,0.05828675984,2012-12-01,0.07361954318,0.07565868296,0.06848553259,1.18,0.0118,1.48,3.51,0.01,0.01,0.0147,0.035,1.402722708,1.222665727,0.95698309,1.106023395,0.05818675984,0.07351954318,0.07555868296,0.06838553258999999,0.0001
131,0.028004277285,2013-01-01,0.02181628556,0.018531833980000002,0.0014808768099999993,5.57,0.0557,0.33,0.96,0.0,0.05,0.0033,0.0096,1.480854363,1.226700524,0.966170127,1.160437269,0.028004277285,0.02181628556,0.018531833980000002,0.0014808768099999993,0.0
132,0.03083663374,2013-02-01,0.027426629990000003,0.014083950999999999,0.027543315724999996,1.29,0.0129,-0.27,0.11,0.0,0.01,-0.0027,0.0011,1.499957384,1.223388432,0.967232915,1.173201942,0.03083663374,0.027426629990000003,0.014083950999999999,0.027543315724999996,0.0
133,0.0266682917405,2013-03-01,0.025147271950000005,0.034123095420000006,0.016722590844999996,4.03,0.0403,0.81,-0.19,0.0,0.04,0.0081,-0.0019,1.560405667,1.233297879,0.965395172,1.214680927,0.0266682917405,0.025147271950000005,0.034123095420000006,0.016722590844999996,0.0
134,0.024417447045,2013-04-01,0.018935923139999998,0.03219759328,0.035518784265000006,1.55,0.0155,-2.37,0.45,0.0,0.02,-0.0237,0.0045,1.584591955,1.204068719,0.96973945,1.236453065,0.024417447045,0.018935923139999998,0.03219759328,0.035518784265000006,0.0
135,-0.011342489145,2013-05-01,-0.00032622265999999946,-0.003747984739999999,-0.0009690898000000019,2.8,0.028,1.7,2.63,0.0,0.02,0.017,0.0263,1.628960529,1.224537887,0.995243598,1.261862392,-0.011342489145,-0.00032622265999999946,-0.003747984739999999,-0.0009690898000000019,0.0
136,0.05706273219000001,2013-06-01,0.059053748579999996,0.0640304494,0.03394352163000001,-1.2,-0.012,1.33,0.03,0.0,-0.02,0.0133,0.0003,1.609413003,1.240824241,0.995542171,1.242791925,0.05706273219000001,0.059053748579999996,0.0640304494,0.03394352163000001,0.0
137,-0.017703261276499998,2013-07-01,-0.011602704643,0.003127762933999999,-0.0219330190115,5.65,0.0565,1.87,0.57,0.0,0.05,0.0187,0.0057,1.700344838,1.264027654,1.001216761,1.302791132,-0.017703261276499998,-0.011602704643,0.003127762933999999,-0.0219330190115,0.0
138,0.030609242645,2013-08-01,0.023247701850000003,0.028593502300000004,0.055128171574999996,-2.71,-0.0271,0.27,-2.69,0.0,-0.03,0.0027,-0.0269,1.654265493,1.267440529,0.97428403,1.261364639,0.030609242645,0.023247701850000003,0.028593502300000004,0.055128171574999996,0.0
139,0.04472082195,2013-09-01,0.051808196699999996,0.0453336268,0.04364607554500001,3.77,0.0377,2.88,-1.22,0.0,0.03,0.0288,-0.0122,1.716631302,1.303942816,0.962397765,1.29834223,0.04472082195,0.051808196699999996,0.0453336268,0.04364607554500001,0.0
140,0.0259325483585,2013-10-01,0.04873428278,0.031620125160000005,0.01766263929,4.18,0.0418,-1.53,1.25,0.0,0.04,-0.0153,0.0125,1.78838649,1.283992491,0.974427737,1.354988873,0.0259325483585,0.04873428278,0.031620125160000005,0.01766263929,0.0
141,0.018016077760000002,2013-11-01,0.0181349394,0.002305621600000001,0.025703963400000005,3.13,0.0313,1.29,0.32,0.0,0.03,0.0129,0.0032,1.844362987,1.300555994,0.977545906,1.392472309,0.018016077760000002,0.0181349394,0.002305621600000001,0.025703963400000005,0.0
142,-0.04367370293,2013-12-01,-0.0583589612,-0.0821497826,-0.026768622275,2.81,0.0281,-0.46,-0.02,0.0,0.02,-0.0046,-0.0002,1.896189587,1.294573437,0.977350397,1.424902313,-0.04367370293,-0.0583589612,-0.0821497826,-0.026768622275,0.0
143,0.048316963709999994,2014-01-01,0.045839495300000005,0.0736109972,0.06162771176,-3.32,-0.0332,0.89,-2.07,0.0,-0.04,0.0089,-0.0207,1.833236093,1.30609514,0.957119244,1.373276113,0.048316963709999994,0.045839495300000005,0.0736109972,0.06162771176,0.0
144,0.01658289578,2014-02-01,0.01798473156,0.012232829,0.012727928190000003,4.65,0.0465,0.35,-0.31,0.0,0.04,0.0035,-0.0031,1.918481571,1.310666473,0.954152174,1.431246742,0.01658289578,0.01798473156,0.012232829,0.012727928190000003,0.0
145,0.0023979588,2014-03-01,0.003783028140000002,-0.014131782780000001,0.014517681221999998,0.43,0.0043,-1.81,4.93,0.0,0.01,-0.0181,0.0493,1.926731042,1.28694341,1.001191876,1.441134139,0.0023979588,0.003783028140000002,-0.014131782780000001,0.014517681221999998,0.0
146,0.026789281909999997,2014-04-01,0.0438560328,0.053508588999999995,0.029203747965,-0.19,-0.0019,-4.19,1.17,0.0,0.01,-0.0419,0.0117,1.923070253,1.233020481,1.012905821,1.450042727,0.026789281909999997,0.0438560328,0.053508588999999995,0.029203747965,0.0
147,0.026250208934999995,2014-05-01,0.03102664116,0.03770843532,0.022285498782,2.06,0.0206,-1.88,-0.13,0.0,0.02,-0.0188,-0.0013,1.9626855,1.209839696,1.011589044,1.480221303,0.026250208934999995,0.03102664116,0.03770843532,0.022285498782,0.0
148,-0.023307971939999998,2014-06-01,-0.04625470110000001,-0.043114567199999995,-0.019609503545000004,2.61,0.0261,3.09,-0.7,0.0,0.02,0.0309,-0.007,2.013911592,1.247223743,1.00450792,1.50816637,-0.023307971939999998,-0.04625470110000001,-0.043114567199999995,-0.019609503545000004,0.0
149,0.05590548738500001,2014-07-01,0.055840804,0.0689004972,0.048024934180000006,-2.04,-0.0204,-4.29,0.03,0.0,-0.02,-0.0429,0.0003,1.972827795,1.193717844,1.004809273,1.485250204,0.05590548738500001,0.055840804,0.0689004972,0.048024934180000006,0.0
150,-0.0002519147550000009,2014-08-01,-0.00459331332,-0.013218431999999999,-0.008181600724999998,4.24,0.0424,0.4,-0.45,0.0,0.04,0.004,-0.0045,2.056475694,1.198492716,1.000287631,1.540150502,-0.0002519147550000009,-0.00459331332,-0.013218431999999999,-0.008181600724999998,0.0
151,0.052480748555000005,2014-09-01,0.05680344877,0.07579415424000002,0.0489904493885,-1.97,-0.0197,-3.71,-1.34,0.0,-0.02,-0.0371,-0.0134,2.015963123,1.154028636,0.986883777,1.516069542,0.052480748555000005,0.05680344877,0.07579415424000002,0.0489904493885,0.0
152,0.04585856495500001,2014-10-01,0.04310554571,0.03129924222,0.045981905395,2.52,0.0252,4.21,-1.81,0.0,0.02,0.0421,-0.0181,2.066765393,1.202613241,0.96902118,1.550842712,0.04585856495500001,0.04310554571,0.03129924222,0.045981905395,0.0
153,0.015511452744999998,2014-11-01,0.02510282569,0.04580228868,0.0013146167649999993,2.55,0.0255,-2.06,-3.09,0.0,0.02,-0.0206,-0.0309,2.119467911,1.177839409,0.939078426,1.588431214,0.015511452744999998,0.02510282569,0.04580228868,0.0013146167649999993,0.0
154,-0.0135632451,2014-12-01,-0.028685447899999994,-0.0529818246,-0.009043257229000002,-0.06,-0.0006,2.49,2.27,0.0,0.0,0.0249,0.0227,2.11819623,1.20716761,0.960395506,1.581764079,-0.0135632451,-0.028685447899999994,-0.0529818246,-0.009043257229000002,0.0
155,0.05478455445,2015-01-01,0.057170722900000005,0.04829425280000001,0.06078692656500001,-3.11,-0.0311,-0.56,-3.58,0.0,-0.03,-0.0056,-0.0358,2.052320327,1.200407471,0.926013347,1.531886594,0.05478455445,0.057170722900000005,0.04829425280000001,0.06078692656500001,0.0
